"ReportDate","AssetClass","Flow","FlowPct","AssetsEnd","PortfolioChangePct"
"1/27/2016 12:00:00 AM","Consumer Goods-North America-USA-North America-Equity",-1.141949475,-0.3206,361.969903565,1.9579
"1/27/2016 12:00:00 AM","Energy-North America-USA-North America-Equity",-18.616436195,-0.1223,17437.484504835,14.8613
"1/27/2016 12:00:00 AM","Financials-North America-USA-North America-Equity",-36.261670305,-0.6128,5898.42219449,0.3478
"1/27/2016 12:00:00 AM","Health Care/Biotech-North America-USA-North America-Equity",-69.154349845,-0.507,13353.579563,-1.5613
"1/27/2016 12:00:00 AM","Industrials-North America-USA-North America-Equity",-0.059212195,-0.5326,11.2250276,1.5069
"1/27/2016 12:00:00 AM","Large Cap Blend-North America-USA-North America-Equity",-463.228512545,-0.1735,270406.592742585,1.4158
"1/27/2016 12:00:00 AM","Large Cap Growth-North America-USA-North America-Equity",-615.98891204,-0.37,166283.121439975,0.2693
"1/27/2016 12:00:00 AM","Large Cap Value-North America-USA-North America-Equity",-525.94277314,-0.295,181137.91179424,1.9074
"1/27/2016 12:00:00 AM","Mid Cap Blend-North America-USA-North America-Equity",1422.35645486,3.1901,46786.015932985,1.699
"1/27/2016 12:00:00 AM","Mid Cap Growth-North America-USA-North America-Equity",-184.59693928,-0.2727,67885.672407105,0.5608
"1/27/2016 12:00:00 AM","Mid Cap Value-North America-USA-North America-Equity",-234.90184117,-0.7257,32685.568449845,1.6784
"1/27/2016 12:00:00 AM","Real Estate-North America-USA-North America-Equity",118.633769205,0.3597,33636.45831022,2.5721
"1/27/2016 12:00:00 AM","Small Cap Blend-North America-USA-North America-Equity",-330.438842895,-0.8211,40402.94070155,1.214
"1/27/2016 12:00:00 AM","Small Cap Growth-North America-USA-North America-Equity",-186.945980365,-0.7629,24294.80110665,-0.1062
"1/27/2016 12:00:00 AM","Small Cap Value-North America-USA-North America-Equity",-9.51772811,-0.0383,25143.399850845,1.3225
"1/27/2016 12:00:00 AM","Technology-North America-USA-North America-Equity",-48.036787045,-0.4714,10120.65493391,-0.2314
"1/27/2016 12:00:00 AM","Telecom-North America-USA-North America-Equity",-0.00139528,-0.1165,1.246944295,4.3066
"1/27/2016 12:00:00 AM","Utilities-North America-USA-North America-Equity",-58.46135995,-0.4922,12290.83995919,3.9894
"1/20/2016 12:00:00 AM","Commodities/Materials-North America-USA-North America-Equity",-16.42296883,-8.0495,179.044335315,-4.1942
"1/20/2016 12:00:00 AM","Consumer Goods-North America-USA-North America-Equity",-1.973536355,-0.54,356.138679625,-2.0081
"1/20/2016 12:00:00 AM","Energy-North America-USA-North America-Equity",-33.855684355,-0.1971,15204.88485534,-11.3238
"1/20/2016 12:00:00 AM","Financials-North America-USA-North America-Equity",-62.582057815,-1.0231,5916.007169945,-2.2827
"1/20/2016 12:00:00 AM","Health Care/Biotech-North America-USA-North America-Equity",-135.59017102,-0.9876,13635.437372445,0.294
"1/20/2016 12:00:00 AM","Industrials-North America-USA-North America-Equity",-0.07621717,-0.6642,11.11671899,-2.4525
"1/20/2016 12:00:00 AM","Large Cap Blend-North America-USA-North America-Equity",-513.342958715,-0.1879,266907.3563394,-2.0202
"1/20/2016 12:00:00 AM","Large Cap Growth-North America-USA-North America-Equity",-332.15390363,-0.1959,166454.946858185,-1.5953
"1/20/2016 12:00:00 AM","Large Cap Value-North America-USA-North America-Equity",-641.036716985,-0.3506,178228.23203157,-2.1356
"1/20/2016 12:00:00 AM","Mid Cap Blend-North America-USA-North America-Equity",-118.274484605,-0.2594,44593.63226452,-1.873
"1/20/2016 12:00:00 AM","Mid Cap Growth-North America-USA-North America-Equity",-309.388253535,-0.4481,67691.74845705,-1.4927
"1/20/2016 12:00:00 AM","Mid Cap Value-North America-USA-North America-Equity",-98.15672713,-0.2952,32368.22710031,-2.3181
"1/20/2016 12:00:00 AM","Real Estate-North America-USA-North America-Equity",33.075722835,0.0984,32880.72321127,-2.7004
"1/20/2016 12:00:00 AM","Small Cap Blend-North America-USA-North America-Equity",-287.669150645,-0.6998,40243.378486465,-1.3765
"1/20/2016 12:00:00 AM","Small Cap Growth-North America-USA-North America-Equity",-85.698010395,-0.345,24501.93949197,-0.9839
"1/20/2016 12:00:00 AM","Small Cap Value-North America-USA-North America-Equity",-62.832859395,-0.2487,24824.44904583,-1.4715
"1/20/2016 12:00:00 AM","Technology-North America-USA-North America-Equity",-55.58481582,-0.5342,10187.565150285,-1.5361
"1/20/2016 12:00:00 AM","Telecom-North America-USA-North America-Equity",-1.139507735,-47.262,1.196714215,-3.1069
"1/20/2016 12:00:00 AM","Utilities-North America-USA-North America-Equity",-49.14804036,-0.4038,11875.536349675,-2.012
"1/13/2016 12:00:00 AM","Commodities/Materials-North America-USA-North America-Equity",1.002072655,0.4619,204.02446918,-6.3991
"1/13/2016 12:00:00 AM","Consumer Goods-North America-USA-North America-Equity",3.67795808,0.9841,365.450952755,-3.2002
"1/13/2016 12:00:00 AM","Energy-North America-USA-North America-Equity",-13.460876595,-0.0651,17216.63391811,-16.6293
"1/13/2016 12:00:00 AM","Financials-North America-USA-North America-Equity",1.811683875,0.0286,6117.284158395,-3.4125
"1/13/2016 12:00:00 AM","Health Care/Biotech-North America-USA-North America-Equity",-94.72241982,-0.6207,13728.35979386,-9.4108
"1/13/2016 12:00:00 AM","Industrials-North America-USA-North America-Equity",-0.086943385,-0.7042,11.474346695,-6.3504
"1/13/2016 12:00:00 AM","Large Cap Blend-North America-USA-North America-Equity",-867.923546605,-0.3011,273078.78459981,-4.9351
"1/13/2016 12:00:00 AM","Large Cap Growth-North America-USA-North America-Equity",-455.179142225,-0.2523,169474.37629348,-5.8025
"1/13/2016 12:00:00 AM","Large Cap Value-North America-USA-North America-Equity",-317.87129432,-0.1653,182793.785362075,-4.7698
"1/13/2016 12:00:00 AM","Mid Cap Blend-North America-USA-North America-Equity",-219.935980685,-0.4525,45582.414964725,-5.7185
"1/13/2016 12:00:00 AM","Mid Cap Growth-North America-USA-North America-Equity",-343.18742905,-0.4627,69030.039727935,-6.4514
"1/13/2016 12:00:00 AM","Mid Cap Value-North America-USA-North America-Equity",-101.10477936,-0.2849,33241.594506245,-6.0274
"1/13/2016 12:00:00 AM","Real Estate-North America-USA-North America-Equity",-150.04544623,-0.4263,33616.21035568,-4.2704
"1/13/2016 12:00:00 AM","Small Cap Blend-North America-USA-North America-Equity",-130.082390425,-0.2947,41102.02533958,-6.5449
"1/13/2016 12:00:00 AM","Small Cap Growth-North America-USA-North America-Equity",-85.043100845,-0.3159,24836.71669641,-7.3995
"1/13/2016 12:00:00 AM","Small Cap Value-North America-USA-North America-Equity",-54.70317327,-0.2014,25259.024088295,-6.7936
"1/13/2016 12:00:00 AM","Technology-North America-USA-North America-Equity",-51.148784675,-0.4612,10403.72672416,-5.7454
"1/13/2016 12:00:00 AM","Telecom-North America-USA-North America-Equity",-0.61845786,-19.3032,2.41104384,-5.4382
"1/13/2016 12:00:00 AM","Utilities-North America-USA-North America-Equity",-13.535698485,-0.1067,12169.54390854,-3.9265
"1/6/2016 12:00:00 AM","Commodities/Materials-North America-USA-North America-Equity",0.03976548,0.018,216.90255476,-1.7198
"1/6/2016 12:00:00 AM","Consumer Goods-North America-USA-North America-Equity",-2.858841515,-0.7406,373.733509245,-2.4312
"1/6/2016 12:00:00 AM","Energy-North America-USA-North America-Equity",-81.00751506,-0.3871,20659.0336777,-0.9694
"1/6/2016 12:00:00 AM","Financials-North America-USA-North America-Equity",-22.760766615,-0.352,6329.2551832,-1.8015
"1/6/2016 12:00:00 AM","Health Care/Biotech-North America-USA-North America-Equity",-29.684145975,-0.1855,15259.443704335,-4.2669
"1/6/2016 12:00:00 AM","Industrials-North America-USA-North America-Equity",-0.038108585,-0.297,12.345175825,-3.4649
